"","origin","destination","age","sex","year","proportion_value_em","proportion_value_im","value_est"
"1138","FI","NL","Y45-49","F",2012,0.024896265560166,0.0138568129330254,0.0162926858196218
"1139","FI","NL","Y45-49","F",2013,0.0297872340425532,0.0127877237851662,0.0162748137323867
"1140","FI","NL","Y45-49","F",2014,0.00374531835205993,0.00649350649350649,0.0124222707631794
"1141","FI","NL","Y45-49","F",2015,0.00977198697068404,0.00556586270871985,0.0124927583625224
"1142","FI","NL","Y45-49","M",2009,0.0146341463414634,0.00632911392405063,0.0130580697147667
"1143","FI","NL","Y45-49","M",2010,0.0275590551181102,0.0140449438202247,0.0160199361512255
"1144","FI","NL","Y45-49","M",2011,0.0222222222222222,0.00680272108843537,0.0141592406959407
"1145","FI","NL","Y45-49","M",2012,0.016597510373444,0.0161662817551963,0.0157219815826148
"1146","FI","NL","Y45-49","M",2013,0.0127659574468085,0.00767263427109974,0.0131162768313088
"1147","FI","NL","Y45-49","M",2014,0.0112359550561798,0.00649350649350649,0.0127095621502737
"1148","FI","NL","Y45-49","M",2015,0.0228013029315961,0.00927643784786642,0.0146973080475041
"1149","FI","NL","Y50-54","F",2009,0.0195121951219512,0.0158227848101266,0.0112935852196375
"1150","FI","NL","Y50-54","F",2010,0.00393700787401575,0.00561797752808989,0.00920777910038891
"1151","FI","NL","Y50-54","F",2011,0.0037037037037037,0.00226757369614512,0.00859692514789475
"1152","FI","NL","Y50-54","F",2012,0.012448132780083,0.0023094688221709,0.0096109296483935
"1153","FI","NL","Y50-54","F",2013,0.00425531914893617,0.00255754475703325,0.00880825559343863
"1154","FI","NL","Y50-54","F",2014,0.0149812734082397,0.012987012987013,0.011091468876342
"1155","FI","NL","Y50-54","F",2015,0.00325732899022801,0.00371057513914657,0.00831986351484331
"1156","FI","NL","Y50-54","M",2009,0.00975609756097561,0.0189873417721519,0.0106856295417285
"1157","FI","NL","Y50-54","M",2010,0,0.0252808988764045,0.0107127902937043
"1158","FI","NL","Y50-54","M",2011,0.00740740740740741,0.00680272108843537,0.00927944239062675
"1159","FI","NL","Y50-54","M",2012,0.016597510373444,0.0115473441108545,0.0111461299683794
"1160","FI","NL","Y50-54","M",2013,0.00425531914893617,0.010230179028133,0.00931024460080602
"1161","FI","NL","Y50-54","M",2014,0.0337078651685393,0.0216450216450216,0.0141226803222599
"1162","FI","NL","Y50-54","M",2015,0.00651465798045603,0.00742115027829314,0.00898689105520674
"1163","FI","NL","Y55-59","F",2009,0.00975609756097561,0.00316455696202532,0.00575502669828127
"1164","FI","NL","Y55-59","F",2010,0,0.00280898876404494,0.00539746419273506
"1165","FI","NL","Y55-59","F",2011,0.0037037037037037,0.00226757369614512,0.00569366307945665
"1166","FI","NL","Y55-59","F",2012,0.012448132780083,0.0069284064665127,0.00668717650400625
"1167","FI","NL","Y55-59","F",2013,0.00425531914893617,0,0.00544548934283594
"1168","FI","NL","Y55-59","F",2014,0.00374531835205993,0.00432900432900433,0.00573041757412051
"1169","FI","NL","Y55-59","F",2015,0.00325732899022801,0.00371057513914657,0.00554464170419927
"1170","FI","NL","Y55-59","M",2009,0.0048780487804878,0,0.00526615011210196
"1171","FI","NL","Y55-59","M",2010,0.0078740157480315,0.00842696629213483,0.00619683393965691
"1172","FI","NL","Y55-59","M",2011,0.0037037037037037,0.00680272108843537,0.0058537267533721
"1173","FI","NL","Y55-59","M",2012,0.004149377593361,0.0069284064665127,0.00604795661099617
"1174","FI","NL","Y55-59","M",2013,0.00425531914893617,0.00255754475703325,0.00544574572503825
"1175","FI","NL","Y55-59","M",2014,0.00749063670411985,0.00216450216450216,0.00550154602510081
"1176","FI","NL","Y55-59","M",2015,0.00651465798045603,0.00371057513914657,0.00557984415344674
"1177","FI","NL","Y60-64","F",2009,0.00975609756097561,0.00632911392405063,0.00339068703909044
"1178","FI","NL","Y60-64","F",2010,0,0,0.00288728533968837
"1179","FI","NL","Y60-64","F",2011,0.0037037037037037,0.00226757369614512,0.00310360968095648
"1180","FI","NL","Y60-64","F",2012,0.004149377593361,0.0023094688221709,0.00326422432591369
"1181","FI","NL","Y60-64","F",2013,0.00425531914893617,0,0.00298479141272752
"1182","FI","NL","Y60-64","F",2014,0.00749063670411985,0.00216450216450216,0.00325813367150402
"1183","FI","NL","Y60-64","F",2015,0.00325732899022801,0.00556586270871985,0.00325317203460821
"1184","FI","NL","Y60-64","M",2009,0.0048780487804878,0.00316455696202532,0.00294348503221629
"1185","FI","NL","Y60-64","M",2010,0,0,0.00278053544724557
"1186","FI","NL","Y60-64","M",2011,0.0037037037037037,0.00453514739229025,0.00315533145771163
"1187","FI","NL","Y60-64","M",2012,0,0.0046189376443418,0.0031380140212832
"1188","FI","NL","Y60-64","M",2013,0,0.00255754475703325,0.00286884573843035
"1189","FI","NL","Y60-64","M",2014,0.00374531835205993,0,0.00286043221681978
"1190","FI","NL","Y60-64","M",2015,0.00651465798045603,0,0.00288071659012704
"1191","FI","NL","Y65-69","F",2009,0,0,0.00210848350464583
"1192","FI","NL","Y65-69","F",2010,0,0.00280898876404494,0.00233787438373569
"1193","FI","NL","Y65-69","F",2011,0,0.00226757369614512,0.0023151999120653
"1194","FI","NL","Y65-69","F",2012,0.00829875518672199,0,0.00247738949713899
"1195","FI","NL","Y65-69","F",2013,0.00851063829787234,0.00767263427109974,0.00280565047933222
"1196","FI","NL","Y65-69","F",2014,0,0,0.00224353548864543
"1197","FI","NL","Y65-69","F",2015,0,0.00185528756957328,0.00220741426081137
"1198","FI","NL","Y65-69","M",2009,0,0.00316455696202532,0.00220283048693036
"1199","FI","NL","Y65-69","M",2010,0,0.00280898876404494,0.00225747151628048
"1200","FI","NL","Y65-69","M",2011,0,0.00453514739229025,0.00236453881705179
"1201","FI","NL","Y65-69","M",2012,0.004149377593361,0,0.00230562692064234
"1202","FI","NL","Y65-69","M",2013,0.00425531914893617,0.00255754475703325,0.00233603536440787
"1203","FI","NL","Y65-69","M",2014,0.00374531835205993,0,0.00222652182511282
"1204","FI","NL","Y65-69","M",2015,0.00325732899022801,0.00556586270871985,0.00246642801081813
"1205","FI","NL","Y70-74","F",2009,0,0,0.00071653872680947
"1206","FI","NL","Y70-74","F",2010,0,0,0.00075083305024783
"1207","FI","NL","Y70-74","F",2011,0.0037037037037037,0,0.00078999695284712
"1208","FI","NL","Y70-74","F",2012,0,0,0.00075521587866249
"1209","FI","NL","Y70-74","F",2013,0,0,0.00071662187619437
"1210","FI","NL","Y70-74","F",2014,0,0,0.00075283818249707
"1211","FI","NL","Y70-74","F",2015,0,0,0.00070547724483622
"1212","FI","NL","Y70-74","M",2009,0,0,0.00069106657275613
"1213","FI","NL","Y70-74","M",2010,0,0,0.00071649033162154
"1214","FI","NL","Y70-74","M",2011,0,0,0.00070218910371296
"1215","FI","NL","Y70-74","M",2012,0,0,0.00076063030876115
"1216","FI","NL","Y70-74","M",2013,0,0,0.00069869425018538
"1217","FI","NL","Y70-74","M",2014,0.00374531835205993,0.00216450216450216,0.00079168792416234
"1218","FI","NL","Y70-74","M",2015,0,0,0.00068894150052185
"1219","FI","NL","Y75-79","F",2009,0,0,0.00043908664410517
"1220","FI","NL","Y75-79","F",2010,0,0,0.00045656725258044
"1221","FI","NL","Y75-79","F",2011,0,0,0.00046383121501305
"1222","FI","NL","Y75-79","F",2012,0,0,0.00047648943177417
"1223","FI","NL","Y75-79","F",2013,0,0,0.00046561604099419
"1224","FI","NL","Y75-79","F",2014,0,0,0.00045810759293481
"1225","FI","NL","Y75-79","F",2015,0,0,0.00046170639916017
"1226","FI","NL","Y75-79","M",2009,0,0,0.00044039242006418
"1227","FI","NL","Y75-79","M",2010,0,0,0.000445013008222
"1228","FI","NL","Y75-79","M",2011,0,0,0.00044498044846841
"1229","FI","NL","Y75-79","M",2012,0,0,0.00045942416097786
"1230","FI","NL","Y75-79","M",2013,0.00425531914893617,0,0.00045883758024796
"1231","FI","NL","Y75-79","M",2014,0,0,0.00045589753546829
"1232","FI","NL","Y75-79","M",2015,0,0,0.00044207777700779
"1233","FI","NL","Y80-84","F",2009,0,0,0.00034380184972206
"1234","FI","NL","Y80-84","F",2010,0,0,0.00035149174953435
"1235","FI","NL","Y80-84","F",2011,0,0,0.00036132921254922
"1236","FI","NL","Y80-84","F",2012,0,0,0.00037353008984476
"1237","FI","NL","Y80-84","F",2013,0,0,0.00035193851546849
"1238","FI","NL","Y80-84","F",2014,0,0,0.00035513505205317
"1239","FI","NL","Y80-84","F",2015,0,0,0.00035370498052351
"1240","FI","NL","Y80-84","M",2009,0,0,0.00033485576795085
"1241","FI","NL","Y80-84","M",2010,0,0,0.00034793370445822
"1242","FI","NL","Y80-84","M",2011,0,0,0.00034950415815125
"1243","FI","NL","Y80-84","M",2012,0,0,0.00035424162277017
"1244","FI","NL","Y80-84","M",2013,0,0,0.00033876228803172
"1245","FI","NL","Y80-84","M",2014,0,0,0.00034558425984174
"1246","FI","NL","Y80-84","M",2015,0.00325732899022801,0.00185528756957328,0.00035862045154501
"1247","FI","NL","Y85-Inf","F",2009,0,0,0.00031055630700692
"1248","FI","NL","Y85-Inf","F",2010,0.00393700787401575,0,0.00033730415999802
"1249","FI","NL","Y85-Inf","F",2011,0,0,0.00032910879440035
"1250","FI","NL","Y85-Inf","F",2012,0,0,0.00033535285437804
"1251","FI","NL","Y85-Inf","F",2013,0.00425531914893617,0,0.00034102480242411
"1252","FI","NL","Y85-Inf","F",2014,0,0,0.00032482625968934
"1253","FI","NL","Y85-Inf","F",2015,0,0,0.00031743884577579
"1254","FI","NL","Y85-Inf","M",2009,0,0.00316455696202532,0.00031845849826496
"1255","FI","NL","Y85-Inf","M",2010,0.00393700787401575,0,0.00032648358452951
"1256","FI","NL","Y85-Inf","M",2011,0,0,0.00031312218527677
"1257","FI","NL","Y85-Inf","M",2012,0,0,0.0003181041064422
"1258","FI","NL","Y85-Inf","M",2013,0,0,0.00030842150418311
"1259","FI","NL","Y85-Inf","M",2014,0,0,0.0003127101870277
"1260","FI","NL","Y85-Inf","M",2015,0,0,0.00030393307806254
"1261","FI","SE","Y00-04","F",2009,NA,NA,0.0278141858590659
"1262","FI","SE","Y00-04","F",2010,NA,NA,0.0287341606355977
"1263","FI","SE","Y00-04","F",2011,NA,NA,0.0291449636985426
"1264","FI","SE","Y00-04","F",2012,NA,NA,0.0266175702322679
"1265","FI","SE","Y00-04","F",2013,0.0224719101123595,0.0222871757398612,0.0246887255502561
"1266","FI","SE","Y00-04","F",2014,0.0280678851174935,0.0274814096346589,0.0279370597407055
"1267","FI","SE","Y00-04","F",2015,0.0207072316024212,0.0215936739659367,0.0236876529502805
"1268","FI","SE","Y00-04","M",2009,NA,NA,0.0257588121190335
"1269","FI","SE","Y00-04","M",2010,NA,NA,0.0302292915666151
"1270","FI","SE","Y00-04","M",2011,NA,NA,0.0288389440818467
"1271","FI","SE","Y00-04","M",2012,NA,NA,0.0277554470980906
"1272","FI","SE","Y00-04","M",2013,0.0275462123957956,0.0266715381804896,0.0274936843262661
"1273","FI","SE","Y00-04","M",2014,0.0251305483028721,0.0255415454251536,0.0264805245583531
"1274","FI","SE","Y00-04","M",2015,0.0207072316024212,0.0191605839416058,0.0230330434295549
"1275","FI","SE","Y05-09","F",2009,NA,NA,0.0186225391998354
"1276","FI","SE","Y05-09","F",2010,NA,NA,0.0210144809497567
"1277","FI","SE","Y05-09","F",2011,NA,NA,0.0212329682262318
"1278","FI","SE","Y05-09","F",2012,NA,NA,0.0163015079553396
"1279","FI","SE","Y05-09","F",2013,0.0202972091337441,0.0189989039093898,0.019875270353035
"1280","FI","SE","Y05-09","F",2014,0.0169712793733681,0.017458777885548,0.0182961533380912
"1281","FI","SE","Y05-09","F",2015,0.0200700860146543,0.0185523114355231,0.0196071924526147
"1282","FI","SE","Y05-09","M",2009,NA,NA,0.0181357120869584
"1283","FI","SE","Y05-09","M",2010,NA,NA,0.0208494761715396
"1284","FI","SE","Y05-09","M",2011,NA,NA,0.0167100169662568
"1285","FI","SE","Y05-09","M",2012,NA,NA,0.0180252573683492
"1286","FI","SE","Y05-09","M",2013,0.0202972091337441,0.020460358056266,0.0203600410849763
"1287","FI","SE","Y05-09","M",2014,0.0195822454308094,0.0190753313934691,0.0198044959369628
"1288","FI","SE","Y05-09","M",2015,0.0168843580758203,0.0179440389294404,0.0185173606308485
"1289","FI","SE","Y10-14","F",2009,NA,NA,0.0140676419450482
"1290","FI","SE","Y10-14","F",2010,NA,NA,0.0148017505925205
"1291","FI","SE","Y10-14","F",2011,NA,NA,0.0125568706554834
"1292","FI","SE","Y10-14","F",2012,NA,NA,0.0145770639364811
"1293","FI","SE","Y10-14","F",2013,0.0123233055454875,0.0124223602484472,0.0128704507046642
"1294","FI","SE","Y10-14","F",2014,0.0101174934725849,0.0113158745554478,0.0119443327642862
"1295","FI","SE","Y10-14","F",2015,0.0130614845492195,0.0118613138686131,0.012932703517901
"1296","FI","SE","Y10-14","M",2009,NA,NA,0.012995014064262
"1297","FI","SE","Y10-14","M",2010,NA,NA,0.0141200886950031
"1298","FI","SE","Y10-14","M",2011,NA,NA,0.0133154046052384
"1299","FI","SE","Y10-14","M",2012,NA,NA,0.0131668216896636
"1300","FI","SE","Y10-14","M",2013,0.0126857557085901,0.0120569967117282,0.012816052888512
"1301","FI","SE","Y10-14","M",2014,0.0127284595300261,0.0129324280633689,0.0130762305772322
"1302","FI","SE","Y10-14","M",2015,0.0146543485186365,0.0149026763990268,0.0143126610378772
"1303","FI","SE","Y15-19","F",2009,NA,NA,0.0397872793116413
"1304","FI","SE","Y15-19","F",2010,NA,NA,0.0393330860900211
"1305","FI","SE","Y15-19","F",2011,NA,NA,0.0393806902937644
"1306","FI","SE","Y15-19","F",2012,NA,NA,0.0410702873325495
"1307","FI","SE","Y15-19","F",2013,0.0583544762595143,0.0602849835586408,0.0475120049133071
"1308","FI","SE","Y15-19","F",2014,0.064621409921671,0.0649854510184287,0.0506593457949353
"1309","FI","SE","Y15-19","F",2015,0.0624402676011469,0.062956204379562,0.0498255322886963
"1310","FI","SE","Y15-19","M",2009,NA,NA,0.0298477401686321
"1311","FI","SE","Y15-19","M",2010,NA,NA,0.0285835656364418
"1312","FI","SE","Y15-19","M",2011,NA,NA,0.0259581523949515
"1313","FI","SE","Y15-19","M",2012,NA,NA,0.030016252230143
"1314","FI","SE","Y15-19","M",2013,0.0260964117433853,0.0259408111070515,0.0280787988925746
"1315","FI","SE","Y15-19","M",2014,0.0221932114882507,0.023278370514064,0.0259620729611442
"1316","FI","SE","Y15-19","M",2015,0.0200700860146543,0.020985401459854,0.0245990396493299
"1317","FI","SE","Y20-24","F",2009,NA,NA,0.117306361081408
"1318","FI","SE","Y20-24","F",2010,NA,NA,0.120708823166432
"1319","FI","SE","Y20-24","F",2011,NA,NA,0.122568404764364
"1320","FI","SE","Y20-24","F",2012,NA,NA,0.127316535342749
"1321","FI","SE","Y20-24","F",2013,0.168176875679594,0.169894044574351,0.144548463153277
"1322","FI","SE","Y20-24","F",2014,0.159595300261097,0.159068865179437,0.138607313951859
"1323","FI","SE","Y20-24","F",2015,0.159604969735585,0.158150851581509,0.139714629311729
"1324","FI","SE","Y20-24","M",2009,NA,NA,0.103281930320494
"1325","FI","SE","Y20-24","M",2010,NA,NA,0.0962087863325302
"1326","FI","SE","Y20-24","M",2011,NA,NA,0.0922917053876881
"1327","FI","SE","Y20-24","M",2012,NA,NA,0.101511857762726
"1328","FI","SE","Y20-24","M",2013,0.0906125407756433,0.0917062477164779,0.0965769218982979
"1329","FI","SE","Y20-24","M",2014,0.0946475195822454,0.0934367927578403,0.0991650090157893
"1330","FI","SE","Y20-24","M",2015,0.0821917808219178,0.0842457420924574,0.0910567272729291
"1331","FI","SE","Y25-29","F",2009,NA,NA,0.0924493414554891
"1332","FI","SE","Y25-29","F",2010,NA,NA,0.0925610427284102
"1333","FI","SE","Y25-29","F",2011,NA,NA,0.097698360149821
"1334","FI","SE","Y25-29","F",2012,NA,NA,0.0973876829208549
"1335","FI","SE","Y25-29","F",2013,0.0880753896339253,0.0884179758860066,0.09118576403661
"1336","FI","SE","Y25-29","F",2014,0.0998694516971279,0.0999030067895247,0.0977757489056529
"1337","FI","SE","Y25-29","F",2015,0.108314749920357,0.108576642335766,0.104232271497692
"1338","FI","SE","Y25-29","M",2009,NA,NA,0.0866564880761418
"1339","FI","SE","Y25-29","M",2010,NA,NA,0.089280037838526
"1340","FI","SE","Y25-29","M",2011,NA,NA,0.0878815307650807
"1341","FI","SE","Y25-29","M",2012,NA,NA,0.0858374816636032
"1342","FI","SE","Y25-29","M",2013,0.0793765857194636,0.0796492510047497,0.0851342797365289
"1343","FI","SE","Y25-29","M",2014,0.0786553524804178,0.0779178790817976,0.0849107194425819
"1344","FI","SE","Y25-29","M",2015,0.0809174896463842,0.0787712895377129,0.0853707267482659
"1345","FI","SE","Y30-34","F",2009,NA,NA,0.0546607828325721
"1346","FI","SE","Y30-34","F",2010,NA,NA,0.0568209840823323
"1347","FI","SE","Y30-34","F",2011,NA,NA,0.0553473857607741
"1348","FI","SE","Y30-34","F",2012,NA,NA,0.0578509560533021
"1349","FI","SE","Y30-34","F",2013,0.0576295759333092,0.0566313481914505,0.0585046248222927
"1350","FI","SE","Y30-34","F",2014,0.0535248041775457,0.0539928871645651,0.0558798725749595
"1351","FI","SE","Y30-34","F",2015,0.0589359668684294,0.0583941605839416,0.0594429438147033
"1352","FI","SE","Y30-34","M",2009,NA,NA,0.0596771436661613
"1353","FI","SE","Y30-34","M",2010,NA,NA,0.0620335297433238
"1354","FI","SE","Y30-34","M",2011,NA,NA,0.0626929968717119
"1355","FI","SE","Y30-34","M",2012,NA,NA,0.0565416740856905
"1356","FI","SE","Y30-34","M",2013,0.0456687205509242,0.0464011691633175,0.0509580975725329
"1357","FI","SE","Y30-34","M",2014,0.0476501305483029,0.0475266731328807,0.0521873960704401
"1358","FI","SE","Y30-34","M",2015,0.0496973558458108,0.0495742092457421,0.0534592459031476
"1359","FI","SE","Y35-39","F",2009,NA,NA,0.0303537279082616
"1360","FI","SE","Y35-39","F",2010,NA,NA,0.0343806104854857
"1361","FI","SE","Y35-39","F",2011,NA,NA,0.0354557866442829
"1362","FI","SE","Y35-39","F",2012,NA,NA,0.0337834490375194
"1363","FI","SE","Y35-39","F",2013,0.0293584632113084,0.0281329923273657,0.0322360760373345
"1364","FI","SE","Y35-39","F",2014,0.0342689295039164,0.0329776915615907,0.0352078105760167
"1365","FI","SE","Y35-39","F",2015,0.027715833067856,0.0282846715328467,0.0318055516621292
"1366","FI","SE","Y35-39","M",2009,NA,NA,0.0411601062858275
"1367","FI","SE","Y35-39","M",2010,NA,NA,0.0404715726546075
"1368","FI","SE","Y35-39","M",2011,NA,NA,0.0399299811746672
"1369","FI","SE","Y35-39","M",2012,NA,NA,0.0392600889680686
"1370","FI","SE","Y35-39","M",2013,0.0362450163102573,0.0358056265984655,0.0370454899098605
"1371","FI","SE","Y35-39","M",2014,0.0381853785900783,0.037827352085354,0.0385031730570828
"1372","FI","SE","Y35-39","M",2015,0.0359987257088245,0.0380170316301703,0.038067370080741
"1373","FI","SE","Y40-44","F",2009,NA,NA,0.022743044485531
"1374","FI","SE","Y40-44","F",2010,NA,NA,0.0210714303610038
"1375","FI","SE","Y40-44","F",2011,NA,NA,0.0225826370819946
"1376","FI","SE","Y40-44","F",2012,NA,NA,0.0205548300880962
"1377","FI","SE","Y40-44","F",2013,0.019572308807539,0.0182681768359518,0.0211503161411419
"1378","FI","SE","Y40-44","F",2014,0.0179503916449086,0.0187520206918849,0.0206220854620929
"1379","FI","SE","Y40-44","F",2015,0.0207072316024212,0.0206812652068127,0.0223090523162885
"1380","FI","SE","Y40-44","M",2009,NA,NA,0.0295030286886538
"1381","FI","SE","Y40-44","M",2010,NA,NA,0.024842685653227
"1382","FI","SE","Y40-44","M",2011,NA,NA,0.027262085735569
"1383","FI","SE","Y40-44","M",2012,NA,NA,0.0242579494277588
"1384","FI","SE","Y40-44","M",2013,0.0264588619064879,0.0277676287906467,0.0260813502899204
"1385","FI","SE","Y40-44","M",2014,0.0261096605744125,0.0255415454251536,0.0250513132537069
"1386","FI","SE","Y40-44","M",2015,0.0289901242433896,0.0285888077858881,0.0271004149338831
"1387","FI","SE","Y45-49","F",2009,NA,NA,0.0186186384540328
"1388","FI","SE","Y45-49","F",2010,NA,NA,0.0183687233372795
"1389","FI","SE","Y45-49","F",2011,NA,NA,0.0196262748809916
"1390","FI","SE","Y45-49","F",2012,NA,NA,0.0183373364095249
"1391","FI","SE","Y45-49","F",2013,0.0177600579920261,0.0179028132992327,0.018765188309293
"1392","FI","SE","Y45-49","F",2014,0.0156657963446475,0.0158422243776269,0.0173529040472497
"1393","FI","SE","Y45-49","F",2015,0.0226186683657216,0.0237226277372263,0.0221051958708073
"1394","FI","SE","Y45-49","M",2009,NA,NA,0.0247862519073175
"1395","FI","SE","Y45-49","M",2010,NA,NA,0.0209786206344769
"1396","FI","SE","Y45-49","M",2011,NA,NA,0.0225133131905012
"1397","FI","SE","Y45-49","M",2012,NA,NA,0.0236834311319806
"1398","FI","SE","Y45-49","M",2013,0.0279086625588982,0.0277676287906467,0.0248956239168986
"1399","FI","SE","Y45-49","M",2014,0.0202349869451697,0.0213385063045587,0.0205645862194738
"1400","FI","SE","Y45-49","M",2015,0.022937241159605,0.0234184914841849,0.022151439893915
"1401","FI","SE","Y50-54","F",2009,NA,NA,0.015105659801529
"1402","FI","SE","Y50-54","F",2010,NA,NA,0.0155817697701811
"1403","FI","SE","Y50-54","F",2011,NA,NA,0.0155791221583342
"1404","FI","SE","Y50-54","F",2012,NA,NA,0.0170473147875299
"1405","FI","SE","Y50-54","F",2013,0.0108735048930772,0.010595542564852,0.0131110754411109
"1406","FI","SE","Y50-54","F",2014,0.0127284595300261,0.0129324280633689,0.0143277830914703
